SKU,Name,Description,Regular price,Categories,Images,Attribute 1 name,Attribute 1 value(s),Attribute 2 name,Attribute 2 value(s)
CTZA0010,"CONECTOR ZAPA RECTO 4""*","Conector de 4"" para la unión de tubo conduit a cajas eléctricas y registros. Proporciona una entrada segura y sellada para proteger los conductores en el punto de entrada. Compatible con los principales sistemas de tubo conduit del mercado.",613.4,,https://argoselectrica.com/wp-content/uploads/2021/04/conector-recto-tipo-emt.jpg,Marca,,Medida,
CTZA0016,"CONECTOR ZAPA CURVO 1/2""*","Conector de 1/2"" para la unión de tubo conduit a cajas eléctricas y registros. Proporciona una entrada segura y sellada para proteger los conductores en el punto de entrada. Compatible con los principales sistemas de tubo conduit del mercado.",24.75,,https://argoselectrica.com/wp-content/uploads/2021/04/conector-recto-tipo-emt.jpg,Marca,,Medida,
CTZA0017,"CONECTOR ZAPA CURVO 3/4""*","Conector de 3/4"" para la unión de tubo conduit a cajas eléctricas y registros. Proporciona una entrada segura y sellada para proteger los conductores en el punto de entrada. Compatible con los principales sistemas de tubo conduit del mercado.",27.81,,https://argoselectrica.com/wp-content/uploads/2021/04/conector-recto-tipo-emt.jpg,Marca,,Medida,
CTZA0019,"CONECTOR ZAPA CURVO 1 1/4""*","Conector de 1/4"" para la unión de tubo conduit a cajas eléctricas y registros. Proporciona una entrada segura y sellada para proteger los conductores en el punto de entrada. Compatible con los principales sistemas de tubo conduit del mercado.",43.94,,https://argoselectrica.com/wp-content/uploads/2021/04/conector-recto-tipo-emt.jpg,Marca,,Medida,
CTZA0020,"CONECTOR ZAPA CURVO 1 1/2""*","Conector de 1/2"" para la unión de tubo conduit a cajas eléctricas y registros. Proporciona una entrada segura y sellada para proteger los conductores en el punto de entrada. Compatible con los principales sistemas de tubo conduit del mercado.",119.46,,https://argoselectrica.com/wp-content/uploads/2021/04/conector-recto-tipo-emt.jpg,Marca,,Medida,
CTZA0021,"CONECTOR ZAPA CURVO 2""*","Conector de 2"" para la unión de tubo conduit a cajas eléctricas y registros. Proporciona una entrada segura y sellada para proteger los conductores en el punto de entrada. Compatible con los principales sistemas de tubo conduit del mercado.",137.19,,https://argoselectrica.com/wp-content/uploads/2021/04/conector-recto-tipo-emt.jpg,Marca,,Medida,
CXLPDRS000,CABLE XLP DRS AL SUB (2+1) CAL 6,"Cable eléctrico THW-LS calibre 6 de cobre electrolítico de alta conductividad para instalaciones eléctricas residenciales, comerciales e industriales. Su aislamiento de PVC retardante de flama cumple con normas NMX para instalaciones seguras. Ideal para alimentadores, circuitos derivados y conexiones en tableros de distribución.",31.42,,https://viakon.com/wp-content/uploads/2021/03/Cable-THW-LS.jpg,Marca,,Medida,
CXLPDRS002,CABLE XLP DRS AL SUB (2+1) CAL 4,"Cable eléctrico THW-LS calibre 4 de cobre electrolítico de alta conductividad para instalaciones eléctricas residenciales, comerciales e industriales. Su aislamiento de PVC retardante de flama cumple con normas NMX para instalaciones seguras. Ideal para alimentadores, circuitos derivados y conexiones en tableros de distribución.",57.28,,https://viakon.com/wp-content/uploads/2021/03/Cable-THW-LS.jpg,Marca,,Medida,
CXLPDRS010,CABLE XLP DRS AL SUB (3+1) CAL 4,"Cable eléctrico THW-LS calibre 4 de cobre electrolítico de alta conductividad para instalaciones eléctricas residenciales, comerciales e industriales. Su aislamiento de PVC retardante de flama cumple con normas NMX para instalaciones seguras. Ideal para alimentadores, circuitos derivados y conexiones en tableros de distribución.",79.35,,https://viakon.com/wp-content/uploads/2021/03/Cable-THW-LS.jpg,Marca,,Medida,
CXLPDRS011,CABLE XLP DRS AL SUB (3+1) CAL 6,"Cable eléctrico THW-LS calibre 6 de cobre electrolítico de alta conductividad para instalaciones eléctricas residenciales, comerciales e industriales. Su aislamiento de PVC retardante de flama cumple con normas NMX para instalaciones seguras. Ideal para alimentadores, circuitos derivados y conexiones en tableros de distribución.",56.505,,https://viakon.com/wp-content/uploads/2021/03/Cable-THW-LS.jpg,Marca,,Medida,
CXLPDRS012,CABLE XLP DRS AL SUB (3+1) CAL 1/0,"Cable eléctrico THW-LS calibre 1/0 de cobre electrolítico de alta conductividad para instalaciones eléctricas residenciales, comerciales e industriales. Su aislamiento de PVC retardante de flama cumple con normas NMX para instalaciones seguras. Ideal para alimentadores, circuitos derivados y conexiones en tableros de distribución.",138,,https://viakon.com/wp-content/uploads/2021/03/Cable-THW-LS.jpg,Marca,,Medida,
CXLPDRS015,CABLE XLP DRS AL SUB (3+1) CAL 3/0 1/0,"Cable eléctrico THW-LS calibre 3/0 de cobre electrolítico de alta conductividad para instalaciones eléctricas residenciales, comerciales e industriales. Su aislamiento de PVC retardante de flama cumple con normas NMX para instalaciones seguras. Ideal para alimentadores, circuitos derivados y conexiones en tableros de distribución.",213.06,,https://viakon.com/wp-content/uploads/2021/03/Cable-THW-LS.jpg,Marca,,Medida,
CXLPDRS020,CABLE XLP DRS AL SUB (3+1) CAL 350 4/0,"Cable eléctrico THW-LS calibre 350 de cobre electrolítico de alta conductividad para instalaciones eléctricas residenciales, comerciales e industriales. Su aislamiento de PVC retardante de flama cumple con normas NMX para instalaciones seguras. Ideal para alimentadores, circuitos derivados y conexiones en tableros de distribución.",432,,https://viakon.com/wp-content/uploads/2021/03/Cable-THW-LS.jpg,Marca,,Medida,
DI100,DISTAN RECARGABLE LASER 100M,"Distan de alta calidad para uso profesional y doméstico. Fabricado con materiales seleccionados que garantizan durabilidad y un rendimiento confiable en cada aplicación. Ideal para proyectos de construcción, instalaciones y mantenimiento general en el hogar, taller o empresa.",1816.8,,"https://m.media-amazon.com/images/I/71Y+KZM5q3L._AC_UF894,1000_QL80_.jpg",Marca,,Medida,
DI40,DISTAN RECARGABLE LASER MINI 40M,"Distan de alta calidad para uso profesional y doméstico. Fabricado con materiales seleccionados que garantizan durabilidad y un rendimiento confiable en cada aplicación. Ideal para proyectos de construcción, instalaciones y mantenimiento general en el hogar, taller o empresa.",1218,,"https://m.media-amazon.com/images/I/71Y+KZM5q3L._AC_UF894,1000_QL80_.jpg",Marca,,Medida,
DISP0001,DISPENSADOR DE AGUA,"Dispensador de alta calidad para uso profesional y doméstico. Fabricado con materiales seleccionados que garantizan durabilidad y un rendimiento confiable en cada aplicación. Ideal para proyectos de construcción, instalaciones y mantenimiento general en el hogar, taller o empresa.",5062.32,,"https://m.media-amazon.com/images/I/71Y+KZM5q3L._AC_UF894,1000_QL80_.jpg",Marca,,Medida,
DISY0001,DISYUNTOR FD 3P 250A FXD63B250L,"Interruptor termomagnético 250A de 3 polos para protección de circuitos eléctricos contra sobrecargas y cortocircuitos. Diseñado para instalaciones en centros de carga residenciales, comerciales e industriales. Su mecanismo de disparo rápido asegura la protección del cableado y los equipos conectados.",13576.5,,"https://m.media-amazon.com/images/I/71Y+KZM5q3L._AC_UF894,1000_QL80_.jpg",Marca,,Medida,
DML815,LAMPARA MAQUITA 18V SIN BATERIA,"Pila alcalina alcalina de larga duración para uso en controles remotos, juguetes, linternas, relojes y dispositivos electrónicos portátiles. Su fórmula de alta energía garantiza una potencia estable desde el primer hasta el último momento de uso. Ideal para mantener en casa como respaldo para todos tus dispositivos de uso diario.",1037.07,,https://ferreabasto.com/cdn/shop/products/lampara-de-led-circular-empotrable-para-techo-blanca-12w-840lm-luz-fria-6500k-con-nom-1255-sanelec.jpg,Marca,,Medida,
DRIVERLED1,"WRIIPV6E7R 12V DC, 200 WATTS, IP67 USO EXTERIOR,","Wriipv6e7r de alta calidad para uso profesional y doméstico. Fabricado con materiales seleccionados que garantizan durabilidad y un rendimiento confiable en cada aplicación. Ideal para proyectos de construcción, instalaciones y mantenimiento general en el hogar, taller o empresa.",2475,,"https://m.media-amazon.com/images/I/71Y+KZM5q3L._AC_UF894,1000_QL80_.jpg",Marca,,Medida,
DU221RB,DESCONECTADOR 2x30 DU221RB,Desconectador eléctrico  para aislamiento seguro de circuitos en instalaciones industriales y comerciales. Permite desenergizar secciones del sistema eléctrico para mantenimiento o emergencias con total seguridad. Su diseño robusto garantiza un funcionamiento confiable en condiciones exigentes.,1575,,"https://m.media-amazon.com/images/I/71Y+KZM5q3L._AC_UF894,1000_QL80_.jpg",Marca,,Medida,
DU321N,DESCONECTADOR 3P 30A N-1,Desconectador eléctrico de 30A para aislamiento seguro de circuitos en instalaciones industriales y comerciales. Permite desenergizar secciones del sistema eléctrico para mantenimiento o emergencias con total seguridad. Su diseño robusto garantiza un funcionamiento confiable en condiciones exigentes.,257.45,,"https://m.media-amazon.com/images/I/71Y+KZM5q3L._AC_UF894,1000_QL80_.jpg",Marca,,Medida,
DU321RB,DESCONECTADOR 3P X 30 S/FUS N-3R SQD*,Desconectador eléctrico  para aislamiento seguro de circuitos en instalaciones industriales y comerciales. Permite desenergizar secciones del sistema eléctrico para mantenimiento o emergencias con total seguridad. Su diseño robusto garantiza un funcionamiento confiable en condiciones exigentes.,4257.22,,"https://m.media-amazon.com/images/I/71Y+KZM5q3L._AC_UF894,1000_QL80_.jpg",Marca,,Medida,
DUCT0001,DUCTO CUADRADO LISO GRIS 4X4 X 3MTS.,"Ducto de alta calidad para uso profesional y doméstico. Fabricado con materiales seleccionados que garantizan durabilidad y un rendimiento confiable en cada aplicación. Ideal para proyectos de construcción, instalaciones y mantenimiento general en el hogar, taller o empresa.",1711.575,,"https://m.media-amazon.com/images/I/71Y+KZM5q3L._AC_UF894,1000_QL80_.jpg",Marca,,Medida,
DUCT0002,PLACA DE CIERRE PARA DUCTO 4X4,Placa decorativa para cubrir cajas eléctricas en acabado profesional. Compatibe con interruptores y contactos estándar para una instalación ordenada y estética. Disponible en diferentes acabados y configuraciones para adaptarse a cualquier estilo de decoración.,83.6505,,"https://m.media-amazon.com/images/I/61W8GZ+VxCL._AC_UF894,1000_QL80_.jpg",Marca,,Medida,
DYFI0001,GABINETE PLASTICO ROJO  DE 1.4 x 0.7 X 0.35 MTS,"Gabinete metálico para alojamiento de equipos eléctricos, tableros de control e instrumentación. Construido en lámina de acero con acabado anticorrosivo para instalaciones interiores y exteriores. Incluye platina interior para montaje de componentes y entradas para conducción de cables.",20700,,https://teisaintegral.com.mx/wp-content/uploads/2021/06/Gabinete-Metalico-IP65-40x30x20-G4A403020-Anclo.jpg,Marca,,Medida,
EATO0001,"CONTACTO DUPLEX GFI 2P, 3H, 15A, 125V MGF15W""",Contacto eléctrico duplex de 15A para instalación en cajas estándar. Ofrece dos tomas de corriente con polo a tierra para conexión segura de electrodomésticos y equipos electrónicos. Su construcción robusta garantiza durabilidad y seguridad en el uso cotidiano.,244.935,,"https://m.media-amazon.com/images/I/61W8GZ+VxCL._AC_UF894,1000_QL80_.jpg",Marca,,Medida,
EATO0002,"PLACA P/CONT DUPLEX MARFIL 2132V-BOX EATON""",Placa decorativa para cubrir cajas eléctricas en acabado profesional. Compatibe con interruptores y contactos estándar para una instalación ordenada y estética. Disponible en diferentes acabados y configuraciones para adaptarse a cualquier estilo de decoración.,9.77,,"https://m.media-amazon.com/images/I/61W8GZ+VxCL._AC_UF894,1000_QL80_.jpg",Marca,,Medida,
EATO0003,"CONTACTO DUPLEX 2P, 3H, 15A, 127V BLANCO 268V EATON",Contacto eléctrico duplex de 15A para instalación en cajas estándar. Ofrece dos tomas de corriente con polo a tierra para conexión segura de electrodomésticos y equipos electrónicos. Su construcción robusta garantiza durabilidad y seguridad en el uso cotidiano.,25.65,,"https://m.media-amazon.com/images/I/61W8GZ+VxCL._AC_UF894,1000_QL80_.jpg",Marca,,Medida,
EATO0004,CONTACTO BLINDADO 3P 3H 50A 250V ARROW,Dado de impacto en acero al cromo-vanadio para su uso con matraca o taladro de impacto. Diseñado para soportar altos torques sin deformarse ni agrietarse. Compatible con cuadros estándar para su uso en todo tipo de trabajos mecánicos y de mantenimiento.,771,,"https://m.media-amazon.com/images/I/61W8GZ+VxCL._AC_UF894,1000_QL80_.jpg",Marca,,Medida,
EATO0005,CLAVIJA DE BAQUELITA 3P 3H 5A 250V ARROW,Clavija eléctrica  de 5A para conexión segura de equipos y herramientas al sistema eléctrico. Fabricada con terminales de cobre y cuerpo de alta resistencia que garantizan una conductividad óptima y larga vida útil. Compatible con los sistemas eléctricos estándar de 127V y 250V según el modelo.,677.64,,"https://m.media-amazon.com/images/I/61W8GZ+VxCL._AC_UF894,1000_QL80_.jpg",Marca,,Medida,
EATO0006,PLACA NARANJA P/CONT DUPLEX TIERRA AISLADA IG5132RN*,Placa decorativa para cubrir cajas eléctricas en acabado profesional. Compatibe con interruptores y contactos estándar para una instalación ordenada y estética. Disponible en diferentes acabados y configuraciones para adaptarse a cualquier estilo de decoración.,93,,"https://m.media-amazon.com/images/I/61W8GZ+VxCL._AC_UF894,1000_QL80_.jpg",Marca,,Medida,
EATO0010,PLACA P/CONT DUPLEX ACERO INOX 93101BOX1*,Placa decorativa para cubrir cajas eléctricas en acabado profesional. Compatibe con interruptores y contactos estándar para una instalación ordenada y estética. Disponible en diferentes acabados y configuraciones para adaptarse a cualquier estilo de decoración.,48.16,,"https://m.media-amazon.com/images/I/61W8GZ+VxCL._AC_UF894,1000_QL80_.jpg",Marca,,Medida,
EATO0020,"CONTACTO FIJO 2P, 3H, 30A 250V, L630R""",Contacto eléctrico duplex de 30A para instalación en cajas estándar. Ofrece dos tomas de corriente con polo a tierra para conexión segura de electrodomésticos y equipos electrónicos. Su construcción robusta garantiza durabilidad y seguridad en el uso cotidiano.,115.5,,"https://m.media-amazon.com/images/I/61W8GZ+VxCL._AC_UF894,1000_QL80_.jpg",Marca,,Medida,
EATO0021,"CLAVIJA MEDIA VUELTA 2P, 3H, 30A, 250V, L630P""",Clavija eléctrica industrial de 30A para conexión segura de equipos y herramientas al sistema eléctrico. Fabricada con terminales de cobre y cuerpo de alta resistencia que garantizan una conductividad óptima y larga vida útil. Compatible con los sistemas eléctricos estándar de 127V y 250V según el modelo.,140.57,,"https://m.media-amazon.com/images/I/61W8GZ+VxCL._AC_UF894,1000_QL80_.jpg",Marca,,Medida,
EATO0022,"CLAVIJA MEDIA VUELTA 4F, 5H, 30A 120/208V, L2130P""",Clavija eléctrica industrial de 30A para conexión segura de equipos y herramientas al sistema eléctrico. Fabricada con terminales de cobre y cuerpo de alta resistencia que garantizan una conductividad óptima y larga vida útil. Compatible con los sistemas eléctricos estándar de 127V y 250V según el modelo.,0,,"https://m.media-amazon.com/images/I/61W8GZ+VxCL._AC_UF894,1000_QL80_.jpg",Marca,,Medida,
EATO0023,"CONTACTO FIJO 4F, 5H, 30A 120/208V, L2130R""",Contacto eléctrico duplex de 30A para instalación en cajas estándar. Ofrece dos tomas de corriente con polo a tierra para conexión segura de electrodomésticos y equipos electrónicos. Su construcción robusta garantiza durabilidad y seguridad en el uso cotidiano.,1335.51,,"https://m.media-amazon.com/images/I/61W8GZ+VxCL._AC_UF894,1000_QL80_.jpg",Marca,,Medida,
EATO0024,CONTACTO DUPLEX 2P 3H 15A 125V 270W,Contacto eléctrico duplex de 15A para instalación en cajas estándar. Ofrece dos tomas de corriente con polo a tierra para conexión segura de electrodomésticos y equipos electrónicos. Su construcción robusta garantiza durabilidad y seguridad en el uso cotidiano.,13,,"https://m.media-amazon.com/images/I/61W8GZ+VxCL._AC_UF894,1000_QL80_.jpg",Marca,,Medida,
EATO0025,CONTACTO EATON GF20W SLIM GFCI RECEPTACULO,Contacto eléctrico  15A para instalación en cajas estándar con protección a tierra. Proporciona tomas de corriente seguras para electrodomésticos y equipos electrónicos con construcción robusta de larga vida útil. Compatible con las principales líneas de placas y tapas decorativas del mercado.,,,"https://m.media-amazon.com/images/I/61W8GZ+VxCL._AC_UF894,1000_QL80_.jpg",Marca,,Medida,
EATO0041,"CONTACTO FIJO 2F, 3H, 15A, 277V, L715R""",Contacto eléctrico duplex de 15A para instalación en cajas estándar. Ofrece dos tomas de corriente con polo a tierra para conexión segura de electrodomésticos y equipos electrónicos. Su construcción robusta garantiza durabilidad y seguridad en el uso cotidiano.,274.05,,"https://m.media-amazon.com/images/I/61W8GZ+VxCL._AC_UF894,1000_QL80_.jpg",Marca,,Medida,
EATO0083,"CONTACTO FIJO 2P, 3H, 20A, 250V, L620R""",Contacto eléctrico duplex de 20A para instalación en cajas estándar. Ofrece dos tomas de corriente con polo a tierra para conexión segura de electrodomésticos y equipos electrónicos. Su construcción robusta garantiza durabilidad y seguridad en el uso cotidiano.,271.22,,"https://m.media-amazon.com/images/I/61W8GZ+VxCL._AC_UF894,1000_QL80_.jpg",Marca,,Medida,
EATO0084,"CLAVIJA MEDIA VUELTA 2P, 3H, 20A, 250V, L620P""",Clavija eléctrica industrial de 20A para conexión segura de equipos y herramientas al sistema eléctrico. Fabricada con terminales de cobre y cuerpo de alta resistencia que garantizan una conductividad óptima y larga vida útil. Compatible con los sistemas eléctricos estándar de 127V y 250V según el modelo.,90.47,,"https://m.media-amazon.com/images/I/61W8GZ+VxCL._AC_UF894,1000_QL80_.jpg",Marca,,Medida,
EATO0087,"CLAVIJA MEDIA VUELTA 2P, 3H, 30A, 127V, L530P""",Clavija eléctrica industrial de 30A para conexión segura de equipos y herramientas al sistema eléctrico. Fabricada con terminales de cobre y cuerpo de alta resistencia que garantizan una conductividad óptima y larga vida útil. Compatible con los sistemas eléctricos estándar de 127V y 250V según el modelo.,384.93,,"https://m.media-amazon.com/images/I/61W8GZ+VxCL._AC_UF894,1000_QL80_.jpg",Marca,,Medida,
EATO0088,"CONTACTO FIJO 2P, 3H, 30A, 127V, L530R""",Contacto eléctrico duplex de 30A para instalación en cajas estándar. Ofrece dos tomas de corriente con polo a tierra para conexión segura de electrodomésticos y equipos electrónicos. Su construcción robusta garantiza durabilidad y seguridad en el uso cotidiano.,326.97,,"https://m.media-amazon.com/images/I/61W8GZ+VxCL._AC_UF894,1000_QL80_.jpg",Marca,,Medida,
EATO0089,"CONTACTO COLGANTE 2P, 3H, 30A, 127V, L530C""",Contacto eléctrico duplex de 30A para instalación en cajas estándar. Ofrece dos tomas de corriente con polo a tierra para conexión segura de electrodomésticos y equipos electrónicos. Su construcción robusta garantiza durabilidad y seguridad en el uso cotidiano.,779.42,,"https://m.media-amazon.com/images/I/61W8GZ+VxCL._AC_UF894,1000_QL80_.jpg",Marca,,Medida,
EATO0107,"CLAVIJA MEDIA VUELTA 3F, 4H, 20A, 250V,  L1420P""",Clavija eléctrica industrial de 20A para conexión segura de equipos y herramientas al sistema eléctrico. Fabricada con terminales de cobre y cuerpo de alta resistencia que garantizan una conductividad óptima y larga vida útil. Compatible con los sistemas eléctricos estándar de 127V y 250V según el modelo.,345.94,,"https://m.media-amazon.com/images/I/61W8GZ+VxCL._AC_UF894,1000_QL80_.jpg",Marca,,Medida,
EATO0108,"CONTACTO FIJO 3F, 4H, 20A, 250V, L1420R""",Contacto eléctrico duplex de 20A para instalación en cajas estándar. Ofrece dos tomas de corriente con polo a tierra para conexión segura de electrodomésticos y equipos electrónicos. Su construcción robusta garantiza durabilidad y seguridad en el uso cotidiano.,292.24,,"https://m.media-amazon.com/images/I/61W8GZ+VxCL._AC_UF894,1000_QL80_.jpg",Marca,,Medida,
EATO0117,"CLAVIJA MEDIA VUELTA 3F, 4H, 20A, 480V, L1620P""",Clavija eléctrica industrial de 20A para conexión segura de equipos y herramientas al sistema eléctrico. Fabricada con terminales de cobre y cuerpo de alta resistencia que garantizan una conductividad óptima y larga vida útil. Compatible con los sistemas eléctricos estándar de 127V y 250V según el modelo.,360.41,,"https://m.media-amazon.com/images/I/61W8GZ+VxCL._AC_UF894,1000_QL80_.jpg",Marca,,Medida,
EATO0118,"CONTACTO FIJO 3F, 4H, 20A, 480V, L1620R""",Contacto eléctrico duplex de 20A para instalación en cajas estándar. Ofrece dos tomas de corriente con polo a tierra para conexión segura de electrodomésticos y equipos electrónicos. Su construcción robusta garantiza durabilidad y seguridad en el uso cotidiano.,281.27,,"https://m.media-amazon.com/images/I/61W8GZ+VxCL._AC_UF894,1000_QL80_.jpg",Marca,,Medida,
EATO0119,CAJA ESTANCA WDC1715S IP55 17*150*80 C/CONOS Y TAPA*,"Caja eléctrica metálica para alojar contactos, interruptores y derivaciones de circuito. Construida en acero galvanizado de calibre pesado para protección mecánica y continuidad a tierra. Cuenta con knockouts de diferentes diámetros para la entrada de conduit o conectores.",214.68,,https://www.mirocom.com.mx/11333-large_default/placa-tipo-fs-ciega-de-sobreponer.jpg,Marca,,Medida,
EATO0200,TAPA CUADRADA 5X5 TP568 MCA EATON COOPER,"Tapa metálica para cierre y acabado de cajas eléctricas. Proporciona protección mecánica y un acabado limpio y profesional en la instalación. Fabricada en acero o aluminio resistente, compatible con cajas eléctricas estándar.",29.25,,https://www.mirocom.com.mx/11333-large_default/placa-tipo-fs-ciega-de-sobreponer.jpg,Marca,,Medida,
ECOS0001,FOCO LED 60W ST19 700 LUMENES,Lámpara LED 60W de larga vida útil y bajo consumo energético para iluminación residencial y comercial. Reemplaza directamente a los focos incandescentes o fluorescentes convencionales con mayor eficiencia luminosa. Su tecnología LED garantiza miles de horas de uso continuo sin pérdida de calidad en la luz.,,,https://ferreabasto.com/cdn/shop/products/lampara-de-led-circular-empotrable-para-techo-blanca-12w-840lm-luz-fria-6500k-con-nom-1255-sanelec.jpg,Marca,,Medida,
ED63B030,INTERRUPTOR ED6 30A 600V 3P,"Interruptor termomagnético 30A de 3 polos para protección de circuitos eléctricos contra sobrecargas y cortocircuitos. Diseñado para instalaciones en centros de carga residenciales, comerciales e industriales. Su mecanismo de disparo rápido asegura la protección del cableado y los equipos conectados.",5812.5,,https://www.se.com/mx/es/assets/v2/739/media/20890/QO120-interruptor-termomagnetico.jpg,Marca,,Medida,
EDB14015,INTERRUPTOR P/ NF 1X15A*,"Interruptor termomagnético 15A para protección de circuitos eléctricos contra sobrecargas y cortocircuitos. Diseñado para instalaciones en centros de carga residenciales, comerciales e industriales. Su mecanismo de disparo rápido asegura la protección del cableado y los equipos conectados.",756,,"https://m.media-amazon.com/images/I/61uq6XmLJBL._AC_UF894,1000_QL80_.jpg",Marca,,Medida,
EDB14020,INTERRUPTOR P/NF 1X20A*,"Interruptor termomagnético 20A para protección de circuitos eléctricos contra sobrecargas y cortocircuitos. Diseñado para instalaciones en centros de carga residenciales, comerciales e industriales. Su mecanismo de disparo rápido asegura la protección del cableado y los equipos conectados.",756,,"https://m.media-amazon.com/images/I/61uq6XmLJBL._AC_UF894,1000_QL80_.jpg",Marca,,Medida,
EDB24015,INTERRUPTOR P/NF 2X15A*,"Interruptor termomagnético 15A para protección de circuitos eléctricos contra sobrecargas y cortocircuitos. Diseñado para instalaciones en centros de carga residenciales, comerciales e industriales. Su mecanismo de disparo rápido asegura la protección del cableado y los equipos conectados.",1819.5,,"https://m.media-amazon.com/images/I/61uq6XmLJBL._AC_UF894,1000_QL80_.jpg",Marca,,Medida,
EDB24030,INTERRUPTOR P/NF 2F 30A*,"Interruptor termomagnético 30A de 2 polos para protección de circuitos eléctricos contra sobrecargas y cortocircuitos. Diseñado para instalaciones en centros de carga residenciales, comerciales e industriales. Su mecanismo de disparo rápido asegura la protección del cableado y los equipos conectados.",1819.5,,"https://m.media-amazon.com/images/I/61uq6XmLJBL._AC_UF894,1000_QL80_.jpg",Marca,,Medida,
EDB34020,INTERRUPTOR P/TABLERO NF 3F 20A,"Interruptor termomagnético 20A de 3 polos para protección de circuitos eléctricos contra sobrecargas y cortocircuitos. Diseñado para instalaciones en centros de carga residenciales, comerciales e industriales. Su mecanismo de disparo rápido asegura la protección del cableado y los equipos conectados.",,,"https://m.media-amazon.com/images/I/61Bv7Z8RVHL._AC_UF894,1000_QL80_.jpg",Marca,,Medida,
EDB34030,INTERRUPTOR P/TABLERO NF 3F 30A,"Interruptor termomagnético 30A de 3 polos para protección de circuitos eléctricos contra sobrecargas y cortocircuitos. Diseñado para instalaciones en centros de carga residenciales, comerciales e industriales. Su mecanismo de disparo rápido asegura la protección del cableado y los equipos conectados.",2325,,"https://m.media-amazon.com/images/I/61Bv7Z8RVHL._AC_UF894,1000_QL80_.jpg",Marca,,Medida,
EDB34040,INTERRUPTOR P/TABLERO NF 3F 40A,"Interruptor termomagnético 40A de 3 polos para protección de circuitos eléctricos contra sobrecargas y cortocircuitos. Diseñado para instalaciones en centros de carga residenciales, comerciales e industriales. Su mecanismo de disparo rápido asegura la protección del cableado y los equipos conectados.",3307.95,,"https://m.media-amazon.com/images/I/61Bv7Z8RVHL._AC_UF894,1000_QL80_.jpg",Marca,,Medida,
EDB34050,INTERRUPTOR P/TABLERO NF 3F 50A,"Interruptor termomagnético 50A de 3 polos para protección de circuitos eléctricos contra sobrecargas y cortocircuitos. Diseñado para instalaciones en centros de carga residenciales, comerciales e industriales. Su mecanismo de disparo rápido asegura la protección del cableado y los equipos conectados.",2914.5,,"https://m.media-amazon.com/images/I/61Bv7Z8RVHL._AC_UF894,1000_QL80_.jpg",Marca,,Medida,
EDB34060,INTERRUPTOR P/TABLERO NF 3P  60A,"Interruptor termomagnético 60A de 3 polos para protección de circuitos eléctricos contra sobrecargas y cortocircuitos. Diseñado para instalaciones en centros de carga residenciales, comerciales e industriales. Su mecanismo de disparo rápido asegura la protección del cableado y los equipos conectados.",3958.515,,"https://m.media-amazon.com/images/I/61Bv7Z8RVHL._AC_UF894,1000_QL80_.jpg",Marca,,Medida,
EDB34100,INTERRUPTOR P/NF 3F 100A*,"Interruptor termomagnético 100A de 3 polos para protección de circuitos eléctricos contra sobrecargas y cortocircuitos. Diseñado para instalaciones en centros de carga residenciales, comerciales e industriales. Su mecanismo de disparo rápido asegura la protección del cableado y los equipos conectados.",3900,,"https://m.media-amazon.com/images/I/61uq6XmLJBL._AC_UF894,1000_QL80_.jpg",Marca,,Medida,
EGB14015,INTERRUPTOR P/NF 1X15A*,"Interruptor termomagnético 15A para protección de circuitos eléctricos contra sobrecargas y cortocircuitos. Diseñado para instalaciones en centros de carga residenciales, comerciales e industriales. Su mecanismo de disparo rápido asegura la protección del cableado y los equipos conectados.",943.5,,https://www.se.com/mx/es/assets/v2/739/media/20890/QO120-interruptor-termomagnetico.jpg,Marca,,Medida,
EGB14020,INTERRUPTOR P/NF 1x20A*,"Interruptor termomagnético 20A para protección de circuitos eléctricos contra sobrecargas y cortocircuitos. Diseñado para instalaciones en centros de carga residenciales, comerciales e industriales. Su mecanismo de disparo rápido asegura la protección del cableado y los equipos conectados.",936,,https://www.se.com/mx/es/assets/v2/739/media/20890/QO120-interruptor-termomagnetico.jpg,Marca,,Medida,
ELEC007,ELECTRO-NIVEL 7 METROS 110/220V ALTAMIRA,"Nivel de burbuja para verificar la horizontalidad y verticalidad de superficies en obras y proyectos de construcción. Fabricado con cuerpo de aluminio extruido de alta resistencia y viales de alta precisión. Esencial para instalaciones de muebles, marcos, enchapes, instalaciones eléctricas y cualquier trabajo que requiera perfecta nivelación.",387.945,,"https://m.media-amazon.com/images/I/71Y+KZM5q3L._AC_UF894,1000_QL80_.jpg",Marca,,Medida,
EMPA0001,RONDANA CON EMPAQUE #14 X 165,"Rondana de acero para fijación, distribución de cargas y sellado en uniones atornilladas. Garantiza una sujeción uniforme y evita el daño en las superficies de contacto. Compatible con tornillos y pernos estándar de uso en construcción e instalaciones.",0.24,,"https://m.media-amazon.com/images/I/71Y+KZM5q3L._AC_UF894,1000_QL80_.jpg",Marca,,Medida,
ESCA0001,ESCALERA DE TIJERA FV 136 KG 5 PELDAÃ‘OS,Escalera tipo tijera de 5 peldaños  para trabajos en altura de forma segura y estable. Su construcción ligera facilita el transporte y almacenamiento. Cuenta con peldaños antiderrapantes para mayor seguridad en superficies húmedas o resbaladizas.,4777.02,,"https://m.media-amazon.com/images/I/71Y+KZM5q3L._AC_UF894,1000_QL80_.jpg",Marca,,Medida,
