SKU,Type,Name,Description,Categories,Images,Regular price,Parent,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global
FOAM0003-BASE,simple,Foco Aditivo Metalico,"Foco Aditivo Metalico 70w. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",ILUMINACIÓN > Interior,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_FOAM0003-BASE.jpg,,,Medida,"70w, 250w, 400w",1,1,Marca,,1,1,,,,
FULM0001-BASE,simple,Fulminante Cal 22  Ramset,"Fulminante Cal 22 Amarillo Ramset. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Equipos,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_FULM0001-BASE.jpg,,,Color,"Amarillo, Verde",1,1,Marca,,1,1,,,,
44970-BASE,simple,"Grillete de Acero Forjado , Fiero","Grillete de Acero Forjado 7/16"", Fiero. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Ferretería general,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/2026/05/GRI-7-16.jpg,,,Medida,"7/16 pulg, 5/8 pulg",1,1,Marca,,1,1,,,,
17751-BASE,simple,"Guía de Acero de  para Cable, Truper","Guã­a de Acero de 15 M para Cable, Truper. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Cableado,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/2026/05/GUIA-15.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/2026/05/GUIA-15_E1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/2026/05/GUIA-15_FC1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/2026/05/GUIA-15_FC2.jpg",,,Medida,"15 M, 30 M",1,1,Marca,,1,1,,,,
MAL36500,simple,Interruptor 3p 500a,"Interruptor 3p 500a. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Instalación,https://www.se.com/mx/es/assets/v2/739/media/20890/QO120-interruptor-termomagnetico.jpg,27236.6,,,,,,,,,,,,,
MAL36800,simple,Interruptor 3p 800a 600v,"Interruptor 3p 800a 600v. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Instalación,https://www.se.com/mx/es/assets/v2/739/media/20890/QO120-interruptor-termomagnetico.jpg,48285.0,,,,,,,,,,,,,
MA36600,simple,Interruptor 3p 600a 600v P/i Line,"Interruptor 3p 600a 600v P/i Line. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Instalación,https://www.se.com/mx/es/assets/v2/739/media/20890/QO120-interruptor-termomagnetico.jpg,42138.0,,,,,,,,,,,,,
BQD3100-BASE,simple,Interruptor Bqd 3x 480v 14ka,"Interruptor Bqd 3x100a 480v 14ka. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Instalación,https://www.se.com/mx/es/assets/v2/739/media/20890/QO120-interruptor-termomagnetico.jpg,,,Medida,"100a, 30a",1,1,Marca,,1,1,,,,
BQD3100,simple,Interruptor Bqd 3x 480v 14ka - 100a,"Interruptor Bqd 3x100a 480v 14ka. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Instalación,https://www.se.com/mx/es/assets/v2/739/media/20890/QO120-interruptor-termomagnetico.jpg,3898.5,,Medida,100a,1,1,Marca,,1,1,,,,
BQD330,simple,Interruptor Bqd 3x 480v 14ka - 30a,"Interruptor Bqd 3x30a 480v 14ka. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Instalación,https://www.se.com/mx/es/assets/v2/739/media/20890/QO120-interruptor-termomagnetico.jpg,3403.5,,Medida,30a,1,1,Marca,,1,1,,,,
CQD350,simple,Interruptor Cqd 3p 50a 480/277v 14ka Din,"Interruptor Cqd 3p 50a 480/277v 14ka Din. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Instalación,https://www.se.com/mx/es/assets/v2/739/media/20890/QO120-interruptor-termomagnetico.jpg,3498.0,,,,,,,,,,,,,
ED63B030,simple,Interruptor Ed6 30a 600v 3p,"Interruptor Ed6 30a 600v 3p. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Instalación,https://www.se.com/mx/es/assets/v2/739/media/20890/QO120-interruptor-termomagnetico.jpg,5812.5,,,,,,,,,,,,,
FA34040-BASE,simple,Interruptor Fa 3f  P/i Line,"Interruptor Fa 3f 40a P/i Line. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Instalación,https://www.se.com/mx/es/assets/v2/739/media/20890/QO120-interruptor-termomagnetico.jpg,,,Medida,"40a, 100a",1,1,Marca,,1,1,,,,
FA34040,simple,Interruptor Fa 3f  P/i Line - 40a,"Interruptor Fa 3f 40a P/i Line. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Instalación,https://www.se.com/mx/es/assets/v2/739/media/20890/QO120-interruptor-termomagnetico.jpg,4767.0,,Medida,40a,1,1,Marca,,1,1,,,,
FA36100,simple,Interruptor Fa 3f  P/i Line - 100a,"Interruptor Fa 3f 100a P/i Line. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Instalación,https://www.se.com/mx/es/assets/v2/739/media/20890/QO120-interruptor-termomagnetico.jpg,5944.5,,Medida,100a,1,1,Marca,,1,1,,,,
FAL36050-BASE,simple,Interruptor Fal 3f,"Interruptor Fal 3f 50a. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Instalación,https://www.se.com/mx/es/assets/v2/739/media/20890/QO120-interruptor-termomagnetico.jpg,,,Medida,"50a, 70a, 100a",1,1,Marca,,1,1,,,,
FAL36050,simple,Interruptor Fal 3f - 50a,"Interruptor Fal 3f 50a. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Instalación,https://www.se.com/mx/es/assets/v2/739/media/20890/QO120-interruptor-termomagnetico.jpg,4572.0,,Medida,50a,1,1,Marca,,1,1,,,,
FAL36070,simple,Interruptor Fal 3f - 70a,"Interruptor Fal 3f 70a. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Instalación,https://www.se.com/mx/es/assets/v2/739/media/20890/QO120-interruptor-termomagnetico.jpg,5560.5,,Medida,70a,1,1,Marca,,1,1,,,,
FAL36100,simple,Interruptor Fal 3f - 100a,"Interruptor Fal 3f 100a. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Instalación,https://www.se.com/mx/es/assets/v2/739/media/20890/QO120-interruptor-termomagnetico.jpg,5330.0,,Medida,100a,1,1,Marca,,1,1,,,,
HDL36050-BASE,simple,Interruptor Hdl 3f  600v,"Interruptor Hdl 3f 50a 600v. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Instalación,https://www.se.com/mx/es/assets/v2/739/media/20890/QO120-interruptor-termomagnetico.jpg,,,Medida,"50a, 70a",1,1,Marca,,1,1,,,,
HDL36050,simple,Interruptor Hdl 3f  600v - 50a,"Interruptor Hdl 3f 50a 600v. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Instalación,https://www.se.com/mx/es/assets/v2/739/media/20890/QO120-interruptor-termomagnetico.jpg,8182.5,,Medida,50a,1,1,Marca,,1,1,,,,
HDL36070,simple,Interruptor Hdl 3f  600v - 70a,"Interruptor Hdl 3f 70a 600v. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Instalación,https://www.se.com/mx/es/assets/v2/739/media/20890/QO120-interruptor-termomagnetico.jpg,9520.5,,Medida,70a,1,1,Marca,,1,1,,,,
HDL36100-BASE,simple,Interruptor Hdl 3p  600v,"Interruptor Hdl 3p 100a 600v. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Instalación,https://www.se.com/mx/es/assets/v2/739/media/20890/QO120-interruptor-termomagnetico.jpg,,,Medida,"100a, 125a",1,1,Marca,,1,1,,,,
HDL36100,simple,Interruptor Hdl 3p  600v - 100a,"Interruptor Hdl 3p 100a 600v. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Instalación,https://www.se.com/mx/es/assets/v2/739/media/20890/QO120-interruptor-termomagnetico.jpg,9520.5,,Medida,100a,1,1,Marca,,1,1,,,,
HDL36125,simple,Interruptor Hdl 3p  600v - 125a,"Interruptor Hdl 3p 125a 600v. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Instalación,https://www.se.com/mx/es/assets/v2/739/media/20890/QO120-interruptor-termomagnetico.jpg,14328.0,,Medida,125a,1,1,Marca,,1,1,,,,
HG36125-BASE,simple,Interruptor Hga 3p  600v,"Interruptor Hga 3p 125a 600v. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Control y protección,https://www.se.com/mx/es/assets/v2/739/media/20890/QO120-interruptor-termomagnetico.jpg,,,Medida,"125a, 30a, 40a, 50a, 70a, 100a, 150a",1,1,Marca,,1,1,,,,
HG36125,simple,Interruptor Hga 3p  600v - 125a,"Interruptor Hga 3p 125a 600v. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Control y protección,https://www.se.com/mx/es/assets/v2/739/media/20890/QO120-interruptor-termomagnetico.jpg,14124.6,,Medida,125a,1,1,Marca,,1,1,,,,
HGA36030,simple,Interruptor Hga 3p  600v - 30a,"Interruptor Hga 3p 30a 600v. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Control y protección,https://www.se.com/mx/es/assets/v2/739/media/20890/QO120-interruptor-termomagnetico.jpg,8874.0,,Medida,30a,1,1,Marca,,1,1,,,,
HGA36040,simple,Interruptor Hga 3p  600v - 40a,"Interruptor Hga 3p 40a 600v. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Control y protección,https://www.se.com/mx/es/assets/v2/739/media/20890/QO120-interruptor-termomagnetico.jpg,8874.0,,Medida,40a,1,1,Marca,,1,1,,,,
HGA36050,simple,Interruptor Hga 3p  600v - 50a,"Interruptor Hga 3p 50a 600v. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Control y protección,https://www.se.com/mx/es/assets/v2/739/media/20890/QO120-interruptor-termomagnetico.jpg,8430.3,,Medida,50a,1,1,Marca,,1,1,,,,
HGA36070,simple,Interruptor Hga 3p  600v - 70a,"Interruptor Hga 3p 70a 600v. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Control y protección,https://www.se.com/mx/es/assets/v2/739/media/20890/QO120-interruptor-termomagnetico.jpg,10069.05,,Medida,70a,1,1,Marca,,1,1,,,,
HGA36100,simple,Interruptor Hga 3p  600v - 100a,"Interruptor Hga 3p 100a 600v. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Control y protección,https://www.se.com/mx/es/assets/v2/739/media/20890/QO120-interruptor-termomagnetico.jpg,10069.05,,Medida,100a,1,1,Marca,,1,1,,,,
HGA36125,simple,Interruptor Hga 3p  600v - 125a,"Interruptor Hga 3p 125a 600v. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Control y protección,https://www.se.com/mx/es/assets/v2/739/media/20890/QO120-interruptor-termomagnetico.jpg,14124.6,,Medida,125a,1,1,Marca,,1,1,,,,
HGA36150,simple,Interruptor Hga 3p  600v - 150a,"Interruptor Hga 3p 150a 600v. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Control y protección,https://www.se.com/mx/es/assets/v2/739/media/20890/QO120-interruptor-termomagnetico.jpg,14124.6,,Medida,150a,1,1,Marca,,1,1,,,,
JDL36200-BASE,simple,Interruptor Jdl 3f,"Interruptor Jdl 3f 200a. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Instalación,https://www.se.com/mx/es/assets/v2/739/media/20890/QO120-interruptor-termomagnetico.jpg,,,Medida,"200a, 225a, 250a",1,1,Marca,,1,1,,,,
JDL36200,simple,Interruptor Jdl 3f - 200a,"Interruptor Jdl 3f 200a. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Instalación,https://www.se.com/mx/es/assets/v2/739/media/20890/QO120-interruptor-termomagnetico.jpg,22171.5,,Medida,200a,1,1,Marca,,1,1,,,,
JDL36225,simple,Interruptor Jdl 3f - 225a,"Interruptor Jdl 3f 225a. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Instalación,https://www.se.com/mx/es/assets/v2/739/media/20890/QO120-interruptor-termomagnetico.jpg,22171.5,,Medida,225a,1,1,Marca,,1,1,,,,
JDL36250,simple,Interruptor Jdl 3f - 250a,"Interruptor Jdl 3f 250a. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Instalación,https://www.se.com/mx/es/assets/v2/739/media/20890/QO120-interruptor-termomagnetico.jpg,25808.5,,Medida,250a,1,1,Marca,,1,1,,,,
JGA36200,simple,Interruptor Jga 3p 200a 600v,"Interruptor Jga 3p 200a 600v. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Instalación,https://www.se.com/mx/es/assets/v2/739/media/20890/QO120-interruptor-termomagnetico.jpg,22396.73,,,,,,,,,,,,,
JJA36175,simple,Interruptor Jja 3f 175a,"Interruptor Jja 3f 175a. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Instalación,https://www.se.com/mx/es/assets/v2/739/media/20890/QO120-interruptor-termomagnetico.jpg,28132.5,,,,,,,,,,,,,
KA36125,simple,Interruptor Ka 3f 50a 600v P/i Line,"Interruptor Ka 3f 50a 600v P/i Line. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Instalación,https://www.se.com/mx/es/assets/v2/739/media/20890/QO120-interruptor-termomagnetico.jpg,13807.5,,,,,,,,,,,,,
KAL36125-BASE,simple,Interruptor Kal 3f  600v,"Interruptor Kal 3f 125a 600v. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Control y protección,https://www.se.com/mx/es/assets/v2/739/media/20890/QO120-interruptor-termomagnetico.jpg,,,Medida,"125a, 225a, 250a",1,1,Marca,,1,1,,,,
KAL36125,simple,Interruptor Kal 3f  600v - 125a,"Interruptor Kal 3f 125a 600v. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Control y protección,https://www.se.com/mx/es/assets/v2/739/media/20890/QO120-interruptor-termomagnetico.jpg,12525.0,,Medida,125a,1,1,Marca,,1,1,,,,
KAL36225,simple,Interruptor Kal 3f  600v - 225a,"Interruptor Kal 3f 225a 600v. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Control y protección,https://www.se.com/mx/es/assets/v2/739/media/20890/QO120-interruptor-termomagnetico.jpg,14341.5,,Medida,225a,1,1,Marca,,1,1,,,,
KAL36250,simple,Interruptor Kal 3f  600v - 250a,"Interruptor Kal 3f 250a 600v. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Control y protección,https://www.se.com/mx/es/assets/v2/739/media/20890/QO120-interruptor-termomagnetico.jpg,15139.5,,Medida,250a,1,1,Marca,,1,1,,,,
LAL36300-BASE,simple,Interruptor Lal 3p  600v,"Interruptor Lal 3p 300a 600v. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Instalación,https://www.se.com/mx/es/assets/v2/739/media/20890/QO120-interruptor-termomagnetico.jpg,,,Medida,"300a, 400a",1,1,Marca,,1,1,,,,
LAL36300,simple,Interruptor Lal 3p  600v - 300a,"Interruptor Lal 3p 300a 600v. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Instalación,https://www.se.com/mx/es/assets/v2/739/media/20890/QO120-interruptor-termomagnetico.jpg,30030.0,,Medida,300a,1,1,Marca,,1,1,,,,
LAL36400,simple,Interruptor Lal 3p  600v - 400a,"Interruptor Lal 3p 400a 600v. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Instalación,https://www.se.com/mx/es/assets/v2/739/media/20890/QO120-interruptor-termomagnetico.jpg,30030.0,,Medida,400a,1,1,Marca,,1,1,,,,
MGL36600,simple,Interruptor Mgl 3f 600a,"Interruptor Mgl 3f 600a. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Instalación,https://www.se.com/mx/es/assets/v2/739/media/20890/QO120-interruptor-termomagnetico.jpg,58424.78,,,,,,,,,,,,,
EDB14020-BASE,simple,Interruptor P/nf 1x,"Interruptor P/nf 1x20a. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Instalación,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_EDB14020-BASE.jpg,,,Medida,"20a, 15a",1,1,Marca,,1,1,,,,
EGB14015,simple,Interruptor P/nf 1x - 15a,"Interruptor P/nf 1x15a. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Instalación,https://www.se.com/mx/es/assets/v2/739/media/20890/QO120-interruptor-termomagnetico.jpg,943.5,,Medida,15a,1,1,Marca,,1,1,,,,
EGB14020,simple,Interruptor P/nf 1x - 20a,"Interruptor P/nf 1x20a. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Instalación,https://www.se.com/mx/es/assets/v2/739/media/20890/QO120-interruptor-termomagnetico.jpg,936.0,,Medida,20a,1,1,Marca,,1,1,,,,
EDB34020-BASE,simple,Interruptor P/tablero Nf 3f,"Interruptor P/tablero Nf 3f 20a. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Control y protección,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_EDB34020-BASE.jpg,,,Medida,"20a, 30a, 40a, 50a",1,1,Marca,,1,1,,,,
QO115-BASE,simple,Interruptor Qo 1x,"Interruptor Qo 1x15a. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Control y protección,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_QO115-BASE.jpg,,,Medida,"15a, 20a, 30a, 40a, 50a, 60a",1,1,Marca,,1,1,,,,
QO2100-BASE,simple,Interruptor Qo 2x,"Interruptor Qo 2x100a. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Control y protección,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_QO2100-BASE.png,,,Medida,"100a, 15a, 20a, 30a, 40a, 50a, 60 a, 70a",1,1,Marca,,1,1,,,,
QO3100-BASE,simple,Interruptor Qo 3x,"Interruptor Qo 3x100a. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Control y protección,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_QO3100-BASE.jpg,,,Medida,"100a, 15a, 20a, 30a, 40a, 60a",1,1,Marca,,1,1,,,,
Q350,simple,Interruptor Qp 50a/3p 240v-10ka Hacr,"Interruptor Qp 50a/3p 240v-10ka Hacr. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Instalación,https://www.se.com/mx/es/assets/v2/739/media/20890/QO120-interruptor-termomagnetico.jpg,1513.5,,,,,,,,,,,,,
11339663,simple,Itm 3x16 Dwb160n16-3dx,"Itm 3x16 Dwb160n16-3dx. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Control y protección,https://www.se.com/mx/es/assets/v2/739/media/20890/QO120-interruptor-termomagnetico.jpg,2614.0,,,,,,,,,,,,,
13467906,simple,Itm 3x8 con Zapatas,"Itm 3x8 con Zapatas. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Control y protección,https://www.se.com/mx/es/assets/v2/739/media/20890/QO120-interruptor-termomagnetico.jpg,0.0,,,,,,,,,,,,,
SIME0006-BASE,simple,Itm Fd 3p  600v Marca Simens,"Itm Fd 3p 150a 600v Marca Simens. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Control y protección,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_SIME0006-BASE-scaled.jpg,,,Medida,"150a, 200a",1,1,Marca,,1,1,,,,
11339700,simple,Itm para Caja Moldeada de 63a,"Itm para Caja Moldeada de 63a. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Control y protección,https://www.se.com/mx/es/assets/v2/739/media/20890/QO120-interruptor-termomagnetico.jpg,0.0,,,,,,,,,,,,,
57016-BASE,simple,"Jalador Base Acero Galvanizado de , con Bastón de Madera","Jalador Base Acero Galvanizado de 50cm, con Bastã³n de Madera. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Hidráulico,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/2026/05/JALI-50A.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/2026/05/JALI-50A_EI1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/2026/05/JALI-50A_EM1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/2026/05/JALI-50A_E1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/2026/05/JALI-50A_FC1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/2026/05/JALI-50A_FC2.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/2026/05/JALI-50A_FC3.jpg",,,Medida,"50cm, 40cm",1,1,Marca,,1,1,,,,
SF058-BASE,simple,Kit Rondana  Spud,"Kit Rondana 32mm Spud. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Canalización,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_SF058-BASE.jpg,,,Medida,"32mm, 38mm",1,1,Marca,,1,1,,,,
LUMI0011-BASE,simple,Luminaria Redonda Colgante Led Integrado  127v,"Luminaria Redonda Colgante Led Integrado 50w 127v. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",ILUMINACIÓN > Interior,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_LUMI0011-BASE.jpg,,,Medida,"50w, 34w",1,1,Marca,,1,1,,,,
FKSNEO0001-BASE,simple,Manguera Led  () Controlador y Pin,"Manguera Led 25m (verde) Controlador y Pin. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",ILUMINACIÓN > Accesorios,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_FKSNEO0001-BASE.jpg,,,Medida,25m,1,1,Color,"Verde, Azul, Rojo",1,1,Marca,,1,1
13214-BASE,simple,Matraca Cuadro  Cabeza de Pera de Liberación Rápida,"Matraca Cuadro 1/4"" Cabeza de Pera de Liberaciã³n Rã¡pida. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Manuales,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/2026/05/M-1449-N.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/2026/05/M-1449-N_E1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/2026/05/M-1449-N_FC1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/2026/05/M-1449-N_FC2.jpg",,,Medida,"1/4 pulg, 1/2 pulg, 3/8 pulg",1,1,Marca,,1,1,,,,
5249S-BASE,simple,Matraca Rev Mgo Cto Qr,"Matraca Rev Mgo Cto Qr 3/8. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Manuales,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_5249S-BASE.jpg,,,Medida,"3/8 pulg, 1/2 pulg",1,1,Marca,,1,1,,,,
MONI0001-BASE,simple,Monitor,"Monitor 1/2"". Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Canalización,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_MONI0001-BASE.jpg,,,Medida,"1/2 pulg, 3/4 pulg, 1 1/4 pulg, 1 1/2 pulg, 2 1/2 pulg",1,1,Marca,,1,1,,,,
MORD0003-BASE,simple,"Mordaza Acero x 3/8""","Mordaza Acero 1 1/4""x 3/8"". Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Manuales,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_MORD0003-BASE.png,,,Medida,"1 1/4 pulg, 3/4 pulg",1,1,Marca,,1,1,,,,
